"province","last_updated","date","change_cases","change_fatalities","change_tests","change_hospitalizations","change_criticals","change_recoveries","change_vaccinations","change_vaccinated","change_boosters_1","change_vaccines_distributed","total_cases","total_fatalities","total_tests","total_hospitalizations","total_criticals","total_recoveries","total_vaccinations","total_vaccinated","total_boosters_1","total_vaccines_distributed","change_boosters_2","change_active","total_active","positivity_rate"
"NB","2022-03-01 18:28:44",2020-08-01,0,0,297,0,0,0,0,0,0,0,170,2,52766,0,0,166,0,0,0,0,NA,0,2,0
"NB","2022-03-01 18:28:44",2020-08-02,0,0,280,0,0,0,0,0,0,0,170,2,53046,0,0,166,0,0,0,0,NA,0,2,0
"NB","2022-03-01 18:28:44",2020-08-03,0,0,197,0,0,2,0,0,0,0,170,2,53243,0,0,168,0,0,0,0,NA,-2,0,0
"NB","2022-03-01 18:28:44",2020-08-04,0,0,158,0,0,0,0,0,0,0,170,2,53401,0,0,168,0,0,0,0,NA,0,0,0
"NB","2022-03-01 18:28:44",2020-08-05,4,0,298,0,0,0,0,0,0,0,174,2,53699,0,0,168,0,0,0,0,NA,4,4,0.0134228187919463
"NB","2022-03-01 18:28:44",2020-08-06,2,0,300,0,0,0,0,0,0,0,176,2,53999,0,0,168,0,0,0,0,NA,2,6,0.00666666666666667
"NB","2022-03-01 18:28:44",2020-08-07,0,0,282,0,0,0,0,0,0,0,176,2,54281,0,0,168,0,0,0,0,NA,0,6,0
"NB","2022-03-01 18:28:44",2020-08-08,0,0,350,0,0,0,0,0,0,0,176,2,54631,0,0,168,0,0,0,0,NA,0,6,0
"NB","2022-03-01 18:28:44",2020-08-09,0,0,223,0,0,0,0,0,0,0,176,2,54854,0,0,168,0,0,0,0,NA,0,6,0
"NB","2022-03-01 18:28:44",2020-08-10,0,0,218,0,0,0,0,0,0,0,176,2,55072,0,0,168,0,0,0,0,NA,0,6,0
"NB","2022-03-01 18:28:44",2020-08-11,1,0,307,0,0,0,0,0,0,0,177,2,55379,0,0,168,0,0,0,0,NA,1,7,0.00325732899022801
"NB","2022-03-01 18:28:44",2020-08-12,1,0,234,0,0,0,0,0,0,0,178,2,55613,0,0,168,0,0,0,0,NA,1,8,0.00427350427350427
"NB","2022-03-01 18:28:44",2020-08-13,2,0,332,0,0,1,0,0,0,0,180,2,55945,0,0,169,0,0,0,0,NA,1,9,0.00602409638554217
"NB","2022-03-01 18:28:44",2020-08-14,0,0,278,0,0,0,0,0,0,0,180,2,56223,0,0,169,0,0,0,0,NA,0,9,0
"NB","2022-03-01 18:28:44",2020-08-15,4,0,307,0,0,0,0,0,0,0,184,2,56530,0,0,169,0,0,0,0,NA,4,13,0.0130293159609121
"NB","2022-03-01 18:28:44",2020-08-16,2,0,236,0,0,0,0,0,0,0,186,2,56766,0,0,169,0,0,0,0,NA,2,15,0.00847457627118644
"NB","2022-03-01 18:28:44",2020-08-17,0,0,194,0,0,0,0,0,0,0,186,2,56960,0,0,169,0,0,0,0,NA,0,15,0
"NB","2022-03-01 18:28:44",2020-08-18,0,0,286,0,0,2,0,0,0,0,186,2,57246,0,0,171,0,0,0,0,NA,-2,13,0
"NB","2022-03-01 18:28:44",2020-08-19,0,0,265,0,0,1,0,0,0,0,186,2,57511,0,0,172,0,0,0,0,NA,-1,12,0
"NB","2022-03-01 18:28:44",2020-08-20,0,0,367,0,0,6,0,0,0,0,186,2,57878,0,0,178,0,0,0,0,NA,-6,6,0
"NB","2022-03-01 18:28:44",2020-08-21,2,0,349,0,0,0,0,0,0,0,188,2,58227,0,0,178,0,0,0,0,NA,2,8,0.00573065902578797
"NB","2022-03-01 18:28:44",2020-08-22,0,0,343,0,0,0,0,0,0,0,188,2,58570,0,0,178,0,0,0,0,NA,0,8,0
"NB","2022-03-01 18:28:44",2020-08-23,1,0,287,0,0,0,0,0,0,0,189,2,58857,0,0,178,0,0,0,0,NA,1,9,0.00348432055749129
"NB","2022-03-01 18:28:44",2020-08-24,0,0,255,0,0,0,0,0,0,0,189,2,59112,0,0,178,0,0,0,0,NA,0,9,0
"NB","2022-03-01 18:28:44",2020-08-25,1,0,256,0,0,0,0,0,0,0,190,2,59368,0,0,178,0,0,0,0,NA,1,10,0.00390625
"NB","2022-03-01 18:28:44",2020-08-26,0,0,497,0,0,2,0,0,0,0,190,2,59865,0,0,180,0,0,0,0,NA,-2,8,0
"NB","2022-03-01 18:28:44",2020-08-27,0,0,440,0,0,1,0,0,0,0,190,2,60305,0,0,181,0,0,0,0,NA,-1,7,0
"NB","2022-03-01 18:28:44",2020-08-28,1,0,293,0,0,1,0,0,0,0,191,2,60598,0,0,182,0,0,0,0,NA,0,7,0.00341296928327645
"NB","2022-03-01 18:28:44",2020-08-29,0,0,388,0,0,1,0,0,0,0,191,2,60986,0,0,183,0,0,0,0,NA,-1,6,0
"NB","2022-03-01 18:28:44",2020-08-30,0,0,286,0,0,2,0,0,0,0,191,2,61272,0,0,185,0,0,0,0,NA,-2,4,0
"NB","2022-03-01 18:28:44",2020-08-31,0,0,250,0,0,0,0,0,0,0,191,2,61522,0,0,185,0,0,0,0,NA,0,4,0
"NB","2022-03-01 18:28:44",2020-09-01,0,0,407,0,0,1,0,0,0,0,191,2,61929,0,0,186,0,0,0,0,NA,-1,3,0
"NB","2022-03-01 18:28:44",2020-09-02,1,0,293,0,0,0,0,0,0,0,192,2,62222,0,0,186,0,0,0,0,NA,1,4,0.00341296928327645
"NB","2022-03-01 18:28:44",2020-09-03,0,0,586,0,0,0,0,0,0,0,192,2,62808,0,0,186,0,0,0,0,NA,0,4,0
"NB","2022-03-01 18:28:44",2020-09-04,0,0,480,0,0,0,0,0,0,0,192,2,63288,0,0,186,0,0,0,0,NA,0,4,0
"NB","2022-03-01 18:28:44",2020-09-05,0,0,264,0,0,0,0,0,0,0,192,2,63552,0,0,186,0,0,0,0,NA,0,4,0
"NB","2022-03-01 18:28:44",2020-09-06,0,0,355,0,0,1,0,0,0,0,192,2,63907,0,0,187,0,0,0,0,NA,-1,3,0
"NB","2022-03-01 18:28:44",2020-09-07,0,0,281,0,0,0,0,0,0,0,192,2,64188,0,0,187,0,0,0,0,NA,0,3,0
"NB","2022-03-01 18:28:44",2020-09-08,0,0,268,0,0,1,0,0,0,0,192,2,64456,0,0,188,0,0,0,0,NA,-1,2,0
"NB","2022-03-01 18:28:44",2020-09-09,0,0,305,0,0,0,0,0,0,0,192,2,64761,0,0,188,0,0,0,0,NA,0,2,0
"NB","2022-03-01 18:28:44",2020-09-10,1,0,408,0,0,0,0,0,0,0,193,2,65169,0,0,188,0,0,0,0,NA,1,3,0.00245098039215686
"NB","2022-03-01 18:28:44",2020-09-11,0,0,413,0,0,1,0,0,0,0,193,2,65582,0,0,189,0,0,0,0,NA,-1,2,0
"NB","2022-03-01 18:28:44",2020-09-12,0,0,366,0,0,0,0,0,0,0,193,2,65948,0,0,189,0,0,0,0,NA,0,2,0
"NB","2022-03-01 18:28:44",2020-09-13,0,0,469,0,0,0,0,0,0,0,193,2,66417,0,0,189,0,0,0,0,NA,0,2,0
"NB","2022-03-01 18:28:44",2020-09-14,1,0,270,0,0,0,0,0,0,0,194,2,66687,0,0,189,0,0,0,0,NA,1,3,0.0037037037037037
"NB","2022-03-01 18:28:44",2020-09-15,0,0,380,0,0,0,0,0,0,0,194,2,67067,0,0,189,0,0,0,0,NA,0,3,0
"NB","2022-03-01 18:28:44",2020-09-16,0,0,0,0,0,0,0,0,0,0,194,2,67067,0,0,189,0,0,0,0,NA,0,3,NA
"NB","2022-03-01 18:28:44",2020-09-17,0,0,0,0,0,0,0,0,0,0,194,2,67067,0,0,189,0,0,0,0,NA,0,3,NA
"NB","2022-03-01 18:28:44",2020-09-18,0,0,0,0,0,0,0,0,0,0,194,2,67067,0,0,189,0,0,0,0,NA,0,3,NA
"NB","2022-03-01 18:28:44",2020-09-19,0,0,0,0,0,0,0,0,0,0,194,2,67067,0,0,189,0,0,0,0,NA,0,3,NA
"NB","2022-03-01 18:28:44",2020-09-20,0,0,2724,0,0,2,0,0,0,0,194,2,69791,0,0,191,0,0,0,0,NA,-2,1,0
"NB","2022-03-01 18:28:44",2020-09-21,2,0,477,0,0,0,0,0,0,0,196,2,70268,0,0,191,0,0,0,0,NA,2,3,0.00419287211740042
"NB","2022-03-01 18:28:44",2020-09-22,0,0,0,0,0,0,0,0,0,0,196,2,70268,0,0,191,0,0,0,0,NA,0,3,NA
"NB","2022-03-01 18:28:44",2020-09-23,1,0,1317,0,0,0,0,0,0,0,197,2,71585,0,0,191,0,0,0,0,NA,1,4,0.000759301442672741
"NB","2022-03-01 18:28:44",2020-09-24,2,0,646,0,0,0,0,0,0,0,199,2,72231,0,0,191,0,0,0,0,NA,2,6,0.00309597523219814
"NB","2022-03-01 18:28:44",2020-09-25,1,0,750,0,0,0,0,0,0,0,200,2,72981,0,0,191,0,0,0,0,NA,1,7,0.00133333333333333
"NB","2022-03-01 18:28:44",2020-09-26,0,0,753,0,0,0,0,0,0,0,200,2,73734,0,0,191,0,0,0,0,NA,0,7,0
"NB","2022-03-01 18:28:44",2020-09-27,0,0,0,0,0,0,0,0,0,0,200,2,73734,0,0,191,0,0,0,0,NA,0,7,NA
"NB","2022-03-01 18:28:44",2020-09-28,0,0,1621,0,0,0,0,0,0,0,200,2,75355,0,0,191,0,0,0,0,NA,0,7,0
"NB","2022-03-01 18:28:44",2020-09-29,0,0,753,0,0,1,0,0,0,0,200,2,76108,0,0,192,0,0,0,0,NA,-1,6,0
"NB","2022-03-01 18:28:44",2020-09-30,0,0,0,0,0,0,0,0,0,0,200,2,76108,0,0,192,0,0,0,0,NA,0,6,NA
"NB","2022-03-01 18:28:44",2020-10-01,0,0,0,0,0,0,0,0,0,0,200,2,76108,0,0,192,0,0,0,0,NA,0,6,NA
"NB","2022-03-01 18:28:44",2020-10-02,0,0,0,0,0,0,0,0,0,0,200,2,76108,0,0,192,0,0,0,0,NA,0,6,NA
"NB","2022-03-01 18:28:44",2020-10-03,1,0,3314,0,0,1,0,0,0,0,201,2,79422,0,0,193,0,0,0,0,NA,0,6,0.000301750150875075
"NB","2022-03-01 18:28:44",2020-10-04,0,0,0,0,0,0,0,0,0,0,201,2,79422,0,0,193,0,0,0,0,NA,0,6,NA
"NB","2022-03-01 18:28:44",2020-10-05,2,0,1033,0,0,3,0,0,0,0,203,2,80455,0,0,196,0,0,0,0,NA,-1,5,0.00193610842207164
"NB","2022-03-01 18:28:44",2020-10-06,2,0,354,0,0,2,0,0,0,0,205,2,80809,0,0,198,0,0,0,0,NA,0,5,0.00564971751412429
"NB","2022-03-01 18:28:44",2020-10-07,17,0,887,2,0,0,0,0,0,0,222,2,81696,2,0,198,0,0,0,0,NA,17,22,0.0191657271702368
"NB","2022-03-01 18:28:44",2020-10-08,3,0,669,1,1,1,0,0,0,0,225,2,82365,3,1,199,0,0,0,0,NA,2,24,0.00448430493273543
"NB","2022-03-01 18:28:44",2020-10-09,13,0,808,0,-1,0,0,0,0,0,238,2,83173,3,0,199,0,0,0,0,NA,13,37,0.0160891089108911
"NB","2022-03-01 18:28:44",2020-10-10,20,0,908,0,1,0,0,0,0,0,258,2,84081,3,1,199,0,0,0,0,NA,20,57,0.0220264317180617
"NB","2022-03-01 18:28:44",2020-10-11,14,0,766,2,0,0,0,0,0,0,272,2,84847,5,1,199,0,0,0,0,NA,14,71,0.0182767624020888
"NB","2022-03-01 18:28:44",2020-10-12,6,0,945,0,0,1,0,0,0,0,278,2,85792,5,1,200,0,0,0,0,NA,5,76,0.00634920634920635
"NB","2022-03-01 18:28:44",2020-10-13,6,0,931,0,0,0,0,0,0,0,284,2,86723,5,1,200,0,0,0,0,NA,6,82,0.00644468313641246
"NB","2022-03-01 18:28:44",2020-10-14,8,0,954,0,0,0,0,0,0,0,292,2,87677,5,1,200,0,0,0,0,NA,8,90,0.00838574423480084
"NB","2022-03-01 18:28:44",2020-10-15,0,0,0,0,0,0,0,0,0,0,292,2,87677,5,1,200,0,0,0,0,NA,0,90,NA
"NB","2022-03-01 18:28:44",2020-10-16,5,0,2175,-1,0,3,0,0,0,0,297,2,89852,4,1,203,0,0,0,0,NA,2,92,0.00229885057471264
"NB","2022-03-01 18:28:44",2020-10-17,8,0,1143,-1,0,0,0,0,0,0,305,2,90995,3,1,203,0,0,0,0,NA,8,100,0.00699912510936133
"NB","2022-03-01 18:28:44",2020-10-18,5,1,1065,0,0,0,0,0,0,0,310,3,92060,3,1,203,0,0,0,0,NA,4,104,0.00469483568075117
"NB","2022-03-01 18:28:44",2020-10-19,3,0,839,1,0,4,0,0,0,0,313,3,92899,4,1,207,0,0,0,0,NA,-1,103,0.00357568533969011
"NB","2022-03-01 18:28:44",2020-10-20,0,0,757,-1,0,8,0,0,0,0,313,3,93656,3,1,215,0,0,0,0,NA,-8,95,0
"NB","2022-03-01 18:28:44",2020-10-21,6,1,666,2,0,8,0,0,0,0,319,4,94322,5,1,223,0,0,0,0,NA,-3,92,0.00900900900900901
"NB","2022-03-01 18:28:44",2020-10-22,3,0,710,0,0,14,0,0,0,0,322,4,95032,5,1,237,0,0,0,0,NA,-11,81,0.00422535211267606
"NB","2022-03-01 18:28:44",2020-10-23,2,0,552,0,0,8,0,0,0,0,324,4,95584,5,1,245,0,0,0,0,NA,-6,75,0.0036231884057971
"NB","2022-03-01 18:28:44",2020-10-24,2,0,608,1,0,5,0,0,0,0,326,4,96192,6,1,250,0,0,0,0,NA,-3,72,0.00328947368421053
"NB","2022-03-01 18:28:44",2020-10-25,2,2,555,-2,-1,7,0,0,0,0,328,6,96747,4,0,257,0,0,0,0,NA,-7,65,0.0036036036036036
"NB","2022-03-01 18:28:44",2020-10-26,3,0,1504,0,0,8,0,0,0,0,331,6,98251,4,0,265,0,0,0,0,NA,-5,60,0.00199468085106383
"NB","2022-03-01 18:28:44",2020-10-27,3,0,1505,0,0,8,0,0,0,0,334,6,99756,4,0,273,0,0,0,0,NA,-5,55,0.00199335548172757
"NB","2022-03-01 18:28:44",2020-10-28,3,0,753,0,0,11,0,0,0,0,337,6,100509,4,0,284,0,0,0,0,NA,-8,47,0.00398406374501992
"NB","2022-03-01 18:28:44",2020-10-29,4,0,521,0,0,10,0,0,0,0,341,6,101030,4,0,294,0,0,0,0,NA,-6,41,0.00767754318618042
"NB","2022-03-01 18:28:44",2020-10-30,1,0,565,0,0,3,0,0,0,0,342,6,101595,4,0,297,0,0,0,0,NA,-2,39,0.00176991150442478
"NB","2022-03-01 18:28:44",2020-10-31,1,0,568,1,0,2,0,0,0,0,343,6,102163,5,0,299,0,0,0,0,NA,-1,38,0.00176056338028169
"NB","2022-03-01 18:28:44",2020-11-01,1,0,471,0,1,4,0,0,0,0,344,6,102634,5,1,303,0,0,0,0,NA,-3,35,0.00212314225053079
"NB","2022-03-01 18:28:44",2020-11-02,0,0,375,0,0,2,0,0,0,0,344,6,103009,5,1,305,0,0,0,0,NA,-2,33,0
"NB","2022-03-01 18:28:44",2020-11-03,0,0,590,0,0,4,0,0,0,0,344,6,103599,5,1,309,0,0,0,0,NA,-4,29,0
"NB","2022-03-01 18:28:44",2020-11-04,3,0,1010,0,-1,4,0,0,0,0,347,6,104609,5,0,313,0,0,0,0,NA,-1,28,0.00297029702970297
"NB","2022-03-01 18:28:44",2020-11-05,2,0,633,0,0,2,0,0,0,0,349,6,105242,5,0,315,0,0,0,0,NA,0,28,0.00315955766192733
"NB","2022-03-01 18:28:44",2020-11-06,1,0,531,-2,0,5,0,0,0,0,350,6,105773,3,0,320,0,0,0,0,NA,-4,24,0.00188323917137476
"NB","2022-03-01 18:28:44",2020-11-07,3,0,580,-1,0,1,0,0,0,0,353,6,106353,2,0,321,0,0,0,0,NA,2,26,0.00517241379310345
"NB","2022-03-01 18:28:44",2020-11-08,1,0,516,0,0,3,0,0,0,0,354,6,106869,2,0,324,0,0,0,0,NA,-2,24,0.00193798449612403
"NB","2022-03-01 18:28:44",2020-11-09,1,0,323,0,0,4,0,0,0,0,355,6,107192,2,0,328,0,0,0,0,NA,-3,21,0.00309597523219814
"NB","2022-03-01 18:28:44",2020-11-10,0,0,546,-2,0,4,0,0,0,0,355,6,107738,0,0,332,0,0,0,0,NA,-4,17,0
"NB","2022-03-01 18:28:44",2020-11-11,0,0,625,1,0,1,0,0,0,0,355,6,108363,1,0,333,0,0,0,0,NA,-1,16,0
"NB","2022-03-01 18:28:44",2020-11-12,1,0,533,0,1,4,0,0,0,0,356,6,108896,1,1,337,0,0,0,0,NA,-3,13,0.00187617260787992
"NB","2022-03-01 18:28:44",2020-11-13,2,0,520,0,0,1,0,0,0,0,358,6,109416,1,1,338,0,0,0,0,NA,1,14,0.00384615384615385
"NB","2022-03-01 18:28:44",2020-11-14,6,0,622,1,0,1,0,0,0,0,364,6,110038,2,1,339,0,0,0,0,NA,5,19,0.00964630225080386
"NB","2022-03-01 18:28:44",2020-11-15,3,0,625,0,0,0,0,0,0,0,367,6,110663,2,1,339,0,0,0,0,NA,3,22,0.0048
"NB","2022-03-01 18:28:44",2020-11-16,8,0,431,-1,-1,2,0,0,0,0,375,6,111094,1,0,341,0,0,0,0,NA,6,28,0.0185614849187935
"NB","2022-03-01 18:28:44",2020-11-17,4,0,326,-1,0,0,0,0,0,0,379,6,111420,0,0,341,0,0,0,0,NA,4,32,0.0122699386503067
"NB","2022-03-01 18:28:44",2020-11-18,9,0,296,0,0,1,0,0,0,0,388,6,111716,0,0,342,0,0,0,0,NA,8,40,0.0304054054054054
"NB","2022-03-01 18:28:44",2020-11-19,4,0,1298,0,0,1,0,0,0,0,392,6,113014,0,0,343,0,0,0,0,NA,3,43,0.00308166409861325
"NB","2022-03-01 18:28:44",2020-11-20,9,0,1006,1,0,1,0,0,0,0,401,6,114020,1,0,344,0,0,0,0,NA,8,51,0.00894632206759443
"NB","2022-03-01 18:28:44",2020-11-21,23,0,1214,0,0,3,0,0,0,0,424,6,115234,1,0,347,0,0,0,0,NA,20,71,0.0189456342668863
"NB","2022-03-01 18:28:44",2020-11-22,6,0,1013,-1,0,0,0,0,0,0,430,6,116247,0,0,347,0,0,0,0,NA,6,77,0.00592300098716683
"NB","2022-03-01 18:28:44",2020-11-23,15,1,1025,0,0,2,0,0,0,0,445,7,117272,0,0,349,0,0,0,0,NA,12,89,0.0146341463414634
"NB","2022-03-01 18:28:44",2020-11-24,5,0,316,0,0,1,0,0,0,0,450,7,117588,0,0,350,0,0,0,0,NA,4,93,0.0158227848101266
"NB","2022-03-01 18:28:44",2020-11-25,3,0,1060,1,0,2,0,0,0,0,453,7,118648,1,0,352,0,0,0,0,NA,1,94,0.00283018867924528
"NB","2022-03-01 18:28:44",2020-11-26,12,0,1497,0,0,1,0,0,0,0,465,7,120145,1,0,353,0,0,0,0,NA,11,105,0.00801603206412826
"NB","2022-03-01 18:28:44",2020-11-27,12,0,1397,0,0,3,0,0,0,0,477,7,121542,1,0,356,0,0,0,0,NA,9,114,0.00858983536148891
"NB","2022-03-01 18:28:44",2020-11-28,4,0,1399,-1,0,7,0,0,0,0,481,7,122941,0,0,363,0,0,0,0,NA,-3,111,0.00285918513223731
"NB","2022-03-01 18:28:44",2020-11-29,14,0,942,0,0,6,0,0,0,0,495,7,123883,0,0,369,0,0,0,0,NA,8,119,0.0148619957537155
"NB","2022-03-01 18:28:44",2020-11-30,6,0,1305,0,0,5,0,0,0,0,501,7,125188,0,0,374,0,0,0,0,NA,1,120,0.00459770114942529
"NB","2022-03-01 18:28:44",2020-12-01,7,0,1490,0,0,11,0,0,0,0,508,7,126678,0,0,385,0,0,0,0,NA,-4,116,0.00469798657718121
"NB","2022-03-01 18:28:44",2020-12-02,6,0,1321,0,0,3,0,0,0,0,514,7,127999,0,0,388,0,0,0,0,NA,3,119,0.00454201362604088
"NB","2022-03-01 18:28:44",2020-12-03,6,0,1971,0,0,14,0,0,0,0,520,7,129970,0,0,402,0,0,0,0,NA,-8,111,0.0030441400304414
"NB","2022-03-01 18:28:44",2020-12-04,8,0,1686,0,0,8,0,0,0,0,528,7,131656,0,0,410,0,0,0,0,NA,0,111,0.00474495848161329
"NB","2022-03-01 18:28:44",2020-12-05,2,0,863,1,1,15,0,0,0,0,530,7,132519,1,1,425,0,0,0,0,NA,-13,98,0.00231749710312862
"NB","2022-03-01 18:28:44",2020-12-06,4,0,568,1,0,20,0,0,0,0,534,7,133087,2,1,445,0,0,0,0,NA,-16,82,0.00704225352112676
"NB","2022-03-01 18:28:44",2020-12-07,2,0,781,1,1,3,0,0,0,0,536,7,133868,3,2,448,0,0,0,0,NA,-1,81,0.00256081946222791
"NB","2022-03-01 18:28:44",2020-12-08,5,0,650,0,1,4,0,0,0,0,541,7,134518,3,3,452,0,0,0,0,NA,1,82,0.00769230769230769
"NB","2022-03-01 18:28:44",2020-12-09,1,0,748,0,0,9,0,0,0,0,542,7,135266,3,3,461,0,0,0,0,NA,-8,74,0.00133689839572193
"NB","2022-03-01 18:28:44",2020-12-10,4,0,1293,1,0,3,0,0,0,0,546,7,136559,4,3,464,0,0,0,0,NA,1,75,0.00309358081979892
"NB","2022-03-01 18:28:44",2020-12-11,8,1,675,0,0,4,0,0,0,0,554,8,137234,4,3,468,0,0,0,0,NA,3,78,0.0118518518518519
"NB","2022-03-01 18:28:44",2020-12-12,1,0,887,0,0,7,0,0,0,0,555,8,138121,4,3,475,0,0,0,0,NA,-6,72,0.00112739571589628
"NB","2022-03-01 18:28:44",2020-12-13,2,0,1253,-1,-1,9,0,0,0,0,557,8,139374,3,2,484,0,0,0,0,NA,-7,65,0.00159616919393456
"NB","2022-03-01 18:28:44",2020-12-14,1,0,724,0,0,7,0,0,0,0,558,8,140098,3,2,491,0,0,0,0,NA,-6,59,0.00138121546961326
"NB","2022-03-01 18:28:44",2020-12-15,1,0,1184,0,0,12,0,0,0,0,559,8,141282,3,2,503,0,0,0,0,NA,-11,48,0.000844594594594595
"NB","2022-03-01 18:28:44",2020-12-16,8,0,946,0,0,4,0,0,0,0,567,8,142228,3,2,507,0,0,0,0,NA,4,52,0.00845665961945032
"NB","2022-03-01 18:28:44",2020-12-17,6,0,1100,0,0,2,0,0,0,1950,573,8,143328,3,2,509,0,0,0,1950,NA,4,56,0.00545454545454545
"NB","2022-03-01 18:28:44",2020-12-18,0,0,1226,0,0,4,0,0,0,0,573,8,144554,3,2,513,0,0,0,1950,NA,-4,52,0
"NB","2022-03-01 18:28:44",2020-12-19,1,0,865,0,-1,7,5,0,0,0,574,8,145419,3,1,520,5,0,0,1950,NA,-6,46,0.00115606936416185
"NB","2022-03-01 18:28:44",2020-12-20,0,0,569,0,0,1,0,0,0,0,574,8,145988,3,1,521,5,0,0,1950,NA,-1,45,0
"NB","2022-03-01 18:28:44",2020-12-21,4,0,640,0,0,0,1866,0,0,0,578,8,146628,3,1,521,1871,0,0,1950,NA,4,49,0.00625
"NB","2022-03-01 18:28:44",2020-12-22,2,0,634,-1,0,4,0,0,0,0,580,8,147262,2,1,525,1871,0,0,1950,NA,-2,47,0.00315457413249211
"NB","2022-03-01 18:28:44",2020-12-23,5,0,933,0,0,5,0,0,0,0,585,8,148195,2,1,530,1871,0,0,1950,NA,0,47,0.00535905680600214
"NB","2022-03-01 18:28:44",2020-12-24,2,0,896,-1,0,4,0,0,0,0,587,8,149091,1,1,534,1871,0,0,1950,NA,-2,45,0.00223214285714286
"NB","2022-03-01 18:28:44",2020-12-25,1,0,606,0,0,3,0,0,0,0,588,8,149697,1,1,537,1871,0,0,1950,NA,-2,43,0.00165016501650165
"NB","2022-03-01 18:28:44",2020-12-26,2,0,302,0,0,7,0,0,0,0,590,8,149999,1,1,544,1871,0,0,1950,NA,-5,38,0.00662251655629139
"NB","2022-03-01 18:28:44",2020-12-27,2,0,0,1,0,6,0,0,0,0,592,8,149999,2,1,550,1871,0,0,1950,NA,-4,34,Inf
"NB","2022-03-01 18:28:44",2020-12-28,1,0,828,1,1,2,1034,0,0,0,593,8,150827,3,2,552,2905,0,0,1950,NA,-1,33,0.00120772946859903
"NB","2022-03-01 18:28:44",2020-12-29,2,0,594,0,0,4,0,0,0,0,595,8,151421,3,2,556,2905,0,0,1950,NA,-2,31,0.00336700336700337
"NB","2022-03-01 18:28:44",2020-12-30,1,0,687,-1,-1,5,0,0,0,3900,596,8,152108,2,1,561,2905,0,0,5850,NA,-4,27,0.00145560407569141
"NB","2022-03-01 18:28:44",2020-12-31,3,1,697,-1,0,1,0,0,0,0,599,9,152805,1,1,562,2905,0,0,5850,NA,1,28,0.00430416068866571
"NB","2022-03-01 18:28:44",2021-01-01,2,0,563,0,0,6,0,0,0,2400,601,9,153368,1,1,568,2905,0,0,8250,NA,-4,24,0.00355239786856128
"NB","2022-03-01 18:28:44",2021-01-02,10,0,458,0,0,0,0,0,0,0,611,9,153826,1,1,568,2905,0,0,8250,NA,10,34,0.0218340611353712
"NB","2022-03-01 18:28:44",2021-01-03,7,0,298,0,0,0,0,0,0,0,618,9,154124,1,1,568,2905,0,0,8250,NA,7,41,0.023489932885906
"NB","2022-03-01 18:28:44",2021-01-04,17,0,432,0,0,3,0,0,0,0,635,9,154556,1,1,571,2905,0,0,8250,NA,14,55,0.0393518518518519
"NB","2022-03-01 18:28:44",2021-01-05,27,0,697,0,0,2,0,0,0,0,662,9,155253,1,1,573,2905,0,0,8250,NA,25,80,0.0387374461979914
"NB","2022-03-01 18:28:44",2021-01-06,31,0,790,0,0,1,1200,0,0,2925,693,9,156043,1,1,574,4105,0,0,11175,NA,30,110,0.0392405063291139
"NB","2022-03-01 18:28:44",2021-01-07,24,0,1222,0,0,4,914,0,0,0,717,9,157265,1,1,578,5019,0,0,11175,NA,20,130,0.0196399345335516
"NB","2022-03-01 18:28:44",2021-01-08,18,0,1298,-1,-1,4,0,0,0,0,735,9,158563,0,0,582,5019,0,0,11175,NA,14,144,0.0138674884437596
"NB","2022-03-01 18:28:44",2021-01-09,30,0,1476,0,0,3,0,0,0,0,765,9,160039,0,0,585,5019,0,0,11175,NA,27,171,0.0203252032520325
"NB","2022-03-01 18:28:44",2021-01-10,14,0,2059,0,0,1,0,0,0,0,779,9,162098,0,0,586,5019,0,0,11175,NA,13,184,0.00679941719281204
"NB","2022-03-01 18:28:44",2021-01-11,21,0,1458,1,0,1,2713,0,0,0,800,9,163556,1,0,587,7732,0,0,11175,NA,20,204,0.01440329218107
"NB","2022-03-01 18:28:44",2021-01-12,17,2,1329,-1,0,-1,0,0,0,0,817,11,164885,0,0,586,7732,0,0,11175,NA,16,220,0.0127915726109857
"NB","2022-03-01 18:28:44",2021-01-13,19,1,1118,3,0,7,0,1862,0,0,836,12,166003,3,0,593,7732,1862,0,11175,NA,11,231,0.016994633273703
"NB","2022-03-01 18:28:44",2021-01-14,23,0,1773,0,0,8,0,0,0,0,859,12,167776,3,0,601,7732,1862,0,11175,NA,15,246,0.0129723632261703
"NB","2022-03-01 18:28:44",2021-01-15,25,0,1480,1,1,14,0,0,0,6600,884,12,169256,4,1,615,7732,1862,0,17775,NA,11,257,0.0168918918918919
"NB","2022-03-01 18:28:44",2021-01-16,27,0,1729,-1,-1,16,0,0,0,0,911,12,170985,3,0,631,7732,1862,0,17775,NA,11,268,0.015615962984384
"NB","2022-03-01 18:28:44",2021-01-17,36,0,1723,-2,0,12,0,0,0,0,947,12,172708,1,0,643,7732,1862,0,17775,NA,24,292,0.0208937899013349
"NB","2022-03-01 18:28:44",2021-01-18,26,0,1487,0,0,14,2704,705,0,0,973,12,174195,1,0,657,10436,2567,0,17775,NA,12,304,0.0174848688634835
