"province","last_updated","date","change_cases","change_fatalities","change_tests","change_hospitalizations","change_criticals","change_recoveries","change_vaccinations","change_vaccinated","change_boosters_1","change_vaccines_distributed","total_cases","total_fatalities","total_tests","total_hospitalizations","total_criticals","total_recoveries","total_vaccinations","total_vaccinated","total_boosters_1","total_vaccines_distributed","change_boosters_2","change_active","total_active","positivity_rate"
"NB","2022-03-01 18:28:44",2021-01-19,31,1,1839,0,0,17,0,0,0,0,1004,13,176034,1,0,674,10436,2567,0,17775,NA,13,317,0.0168569874932028
"NB","2022-03-01 18:28:44",2021-01-20,21,0,1646,1,1,21,0,0,0,0,1025,13,177680,2,1,695,10436,2567,0,17775,NA,0,317,0.0127582017010936
"NB","2022-03-01 18:28:44",2021-01-21,32,0,1902,1,1,25,0,0,0,0,1057,13,179582,3,2,720,10436,2567,0,17775,NA,7,324,0.0168243953732913
"NB","2022-03-01 18:28:44",2021-01-22,30,0,2215,2,1,23,0,0,0,3900,1087,13,181797,5,3,743,10436,2567,0,21675,NA,7,331,0.0135440180586907
"NB","2022-03-01 18:28:44",2021-01-23,17,0,1999,0,0,19,0,0,0,0,1104,13,183796,5,3,762,10436,2567,0,21675,NA,-2,329,0.00850425212606303
"NB","2022-03-01 18:28:44",2021-01-24,20,0,2140,0,-1,14,0,0,0,0,1124,13,185936,5,2,776,10436,2567,0,21675,NA,6,335,0.00934579439252336
"NB","2022-03-01 18:28:44",2021-01-25,27,1,1774,1,1,13,3821,272,0,0,1151,14,187710,6,3,789,14257,2839,0,21675,NA,13,348,0.0152198421645998
"NB","2022-03-01 18:28:44",2021-01-26,10,0,1943,1,0,18,0,0,0,0,1161,14,189653,7,3,807,14257,2839,0,21675,NA,-8,340,0.00514668039114771
"NB","2022-03-01 18:28:44",2021-01-27,14,2,2056,-1,-1,25,0,0,0,0,1175,16,191709,6,2,832,14257,2839,0,21675,NA,-13,327,0.00680933852140078
"NB","2022-03-01 18:28:44",2021-01-28,27,0,2247,-2,0,40,0,0,0,0,1202,16,193956,4,2,872,14257,2839,0,21675,NA,-13,314,0.0120160213618158
"NB","2022-03-01 18:28:44",2021-01-29,16,1,2079,0,0,15,0,0,0,0,1218,17,196035,4,2,887,14257,2839,0,21675,NA,0,314,0.0076960076960077
"NB","2022-03-01 18:28:44",2021-01-30,12,1,1355,-1,0,41,0,0,0,0,1230,18,197390,3,2,928,14257,2839,0,21675,NA,-30,284,0.00885608856088561
"NB","2022-03-01 18:28:44",2021-01-31,26,0,2562,1,0,27,0,0,0,0,1256,18,199952,4,2,955,14257,2839,0,21675,NA,-1,283,0.0101483216237315
"NB","2022-03-01 18:28:44",2021-02-01,8,0,1215,-1,0,17,3020,1621,0,0,1264,18,201167,3,2,972,17277,4460,0,21675,NA,-9,274,0.0065843621399177
"NB","2022-03-01 18:28:44",2021-02-02,25,0,2123,-1,0,30,0,0,0,0,1289,18,203290,2,2,1002,17277,4460,0,21675,NA,-5,269,0.0117757889778615
"NB","2022-03-01 18:28:44",2021-02-03,14,0,1505,3,1,17,0,0,0,0,1303,18,204795,5,3,1019,17277,4460,0,21675,NA,-3,266,0.00930232558139535
"NB","2022-03-01 18:28:44",2021-02-04,15,0,1124,0,-1,24,0,0,0,0,1318,18,205919,5,2,1043,17277,4460,0,21675,NA,-9,257,0.0133451957295374
"NB","2022-03-01 18:28:44",2021-02-05,7,0,1819,1,1,35,0,0,0,0,1325,18,207738,6,3,1078,17277,4460,0,21675,NA,-28,229,0.00384826827927433
"NB","2022-03-01 18:28:44",2021-02-06,12,2,1196,2,-1,17,0,0,0,0,1337,20,208934,8,2,1095,17277,4460,0,21675,NA,-7,222,0.0100334448160535
"NB","2022-03-01 18:28:44",2021-02-07,7,0,1194,-1,0,25,0,0,0,0,1344,20,210128,7,2,1120,17277,4460,0,21675,NA,-18,204,0.00586264656616415
"NB","2022-03-01 18:28:44",2021-02-08,2,0,789,0,0,24,1366,887,0,4175,1346,20,210917,7,2,1144,18643,5347,0,25850,NA,-22,182,0.00253485424588086
"NB","2022-03-01 18:28:44",2021-02-09,15,1,1250,0,0,13,0,0,0,0,1361,21,212167,7,2,1157,18643,5347,0,25850,NA,1,183,0.012
"NB","2022-03-01 18:28:44",2021-02-10,14,0,996,-1,0,21,0,0,0,0,1375,21,213163,6,2,1178,18643,5347,0,25850,NA,-7,176,0.0140562248995984
"NB","2022-03-01 18:28:44",2021-02-11,2,1,1232,0,0,15,0,0,0,975,1377,22,214395,6,2,1193,18643,5347,0,26825,NA,-14,162,0.00162337662337662
"NB","2022-03-01 18:28:44",2021-02-12,5,0,1484,0,0,10,0,0,0,0,1382,22,215879,6,2,1203,18643,5347,0,26825,NA,-5,157,0.00336927223719677
"NB","2022-03-01 18:28:44",2021-02-13,16,0,1014,1,1,12,0,0,0,0,1398,22,216893,7,3,1215,18643,5347,0,26825,NA,4,161,0.0157790927021696
"NB","2022-03-01 18:28:44",2021-02-14,2,0,668,-1,-1,12,0,0,0,0,1400,22,217561,6,2,1227,18643,5347,0,26825,NA,-10,151,0.0029940119760479
"NB","2022-03-01 18:28:44",2021-02-15,1,1,786,0,0,10,0,0,0,0,1401,23,218347,6,2,1237,18643,5347,0,26825,NA,-10,141,0.00127226463104326
"NB","2022-03-01 18:28:44",2021-02-16,3,1,793,0,0,13,2539,2158,0,0,1404,24,219140,6,2,1250,21182,7505,0,26825,NA,-11,130,0.00378310214375788
"NB","2022-03-01 18:28:44",2021-02-17,3,0,770,0,0,14,0,0,0,0,1407,24,219910,6,2,1264,21182,7505,0,26825,NA,-11,119,0.0038961038961039
"NB","2022-03-01 18:28:44",2021-02-18,4,0,1002,-1,-1,12,0,0,0,0,1411,24,220912,5,1,1276,21182,7505,0,26825,NA,-8,111,0.00399201596806387
"NB","2022-03-01 18:28:44",2021-02-19,6,0,895,1,0,12,0,0,0,8190,1417,24,221807,6,1,1288,21182,7505,0,35015,NA,-6,105,0.00670391061452514
"NB","2022-03-01 18:28:44",2021-02-20,3,0,1182,-3,0,21,0,0,0,0,1420,24,222989,3,1,1309,21182,7505,0,35015,NA,-18,87,0.00253807106598985
"NB","2022-03-01 18:28:44",2021-02-21,4,1,606,-1,0,2,0,0,0,0,1424,25,223595,2,1,1311,21182,7505,0,35015,NA,1,88,0.0066006600660066
"NB","2022-03-01 18:28:44",2021-02-22,0,1,428,0,0,3,5135,3531,0,0,1424,26,224023,2,1,1314,26317,11036,0,35015,NA,-4,84,0
"NB","2022-03-01 18:28:44",2021-02-23,0,0,909,0,0,8,0,0,0,0,1424,26,224932,2,1,1322,26317,11036,0,35015,NA,-8,76,0
"NB","2022-03-01 18:28:44",2021-02-24,2,0,797,0,0,13,0,0,0,0,1426,26,225729,2,1,1335,26317,11036,0,35015,NA,-11,65,0.00250941028858218
"NB","2022-03-01 18:28:44",2021-02-25,1,0,805,0,0,16,0,0,0,0,1427,26,226534,2,1,1351,26317,11036,0,35015,NA,-15,50,0.00124223602484472
"NB","2022-03-01 18:28:44",2021-02-26,1,0,858,-1,0,9,0,0,0,11760,1428,26,227392,1,1,1360,26317,11036,0,46775,NA,-8,42,0.00116550116550117
"NB","2022-03-01 18:28:44",2021-02-27,2,0,827,0,0,2,0,0,0,0,1430,26,228219,1,1,1362,26317,11036,0,46775,NA,0,42,0.00241837968561064
"NB","2022-03-01 18:28:44",2021-02-28,0,1,560,0,0,2,0,0,0,0,1430,27,228779,1,1,1364,26317,11036,0,46775,NA,-3,39,0
"NB","2022-03-01 18:28:44",2021-03-01,1,0,458,1,1,3,0,0,0,0,1431,27,229237,2,2,1367,26317,11036,0,46775,NA,-2,37,0.00218340611353712
"NB","2022-03-01 18:28:44",2021-03-02,4,1,0,1,1,3,7424,1106,0,0,1435,28,229237,3,3,1370,33741,12142,0,46775,NA,0,37,Inf
"NB","2022-03-01 18:28:44",2021-03-03,3,0,1303,0,-1,2,0,0,0,0,1438,28,230540,3,2,1372,33741,12142,0,46775,NA,1,38,0.00230237912509593
"NB","2022-03-01 18:28:44",2021-03-04,5,0,767,0,0,6,0,0,0,0,1443,28,231307,3,2,1378,33741,12142,0,46775,NA,-1,37,0.00651890482398957
"NB","2022-03-01 18:28:44",2021-03-05,4,0,929,0,0,7,0,0,0,9360,1447,28,232236,3,2,1385,33741,12142,0,56135,NA,-3,34,0.00430570505920344
"NB","2022-03-01 18:28:44",2021-03-06,6,0,1642,0,0,4,0,0,0,0,1453,28,233878,3,2,1389,33741,12142,0,56135,NA,2,36,0.00365408038976857
"NB","2022-03-01 18:28:44",2021-03-07,2,0,1181,0,0,2,0,0,0,0,1455,28,235059,3,2,1391,33741,12142,0,56135,NA,0,36,0.00169348010160881
"NB","2022-03-01 18:28:44",2021-03-08,5,0,1164,0,-1,4,4742,10,0,0,1460,28,236223,3,1,1395,38483,12152,0,56135,NA,1,37,0.00429553264604811
"NB","2022-03-01 18:28:44",2021-03-09,0,1,569,0,1,0,0,0,0,0,1460,29,236792,3,2,1395,38483,12152,0,56135,NA,-1,36,0
"NB","2022-03-01 18:28:44",2021-03-10,0,0,835,0,0,1,0,0,0,0,1460,29,237627,3,2,1396,38483,12152,0,56135,NA,-1,35,0
"NB","2022-03-01 18:28:44",2021-03-11,2,0,782,0,0,2,0,0,0,19860,1462,29,238409,3,2,1398,38483,12152,0,75995,NA,0,35,0.00255754475703325
"NB","2022-03-01 18:28:44",2021-03-12,3,1,560,-2,-2,3,0,0,0,0,1465,30,238969,1,0,1401,38483,12152,0,75995,NA,-1,34,0.00535714285714286
"NB","2022-03-01 18:28:44",2021-03-13,0,0,805,0,0,0,0,0,0,0,1465,30,239774,1,0,1401,38483,12152,0,75995,NA,0,34,0
"NB","2022-03-01 18:28:44",2021-03-14,5,0,612,0,0,1,0,0,0,0,1470,30,240386,1,0,1402,38483,12152,0,75995,NA,4,38,0.00816993464052288
"NB","2022-03-01 18:28:44",2021-03-15,1,0,451,0,0,2,12871,43,0,0,1471,30,240837,1,0,1404,51354,12195,0,75995,NA,-1,37,0.00221729490022173
"NB","2022-03-01 18:28:44",2021-03-16,5,0,528,0,0,0,0,0,0,0,1476,30,241365,1,0,1404,51354,12195,0,75995,NA,5,42,0.00946969696969697
"NB","2022-03-01 18:28:44",2021-03-17,1,0,841,0,0,0,2169,0,0,0,1477,30,242206,1,0,1404,53523,12195,0,75995,NA,1,43,0.00118906064209275
"NB","2022-03-01 18:28:44",2021-03-18,7,0,810,0,0,1,1305,2,0,17460,1484,30,243016,1,0,1405,54828,12197,0,93455,NA,6,49,0.00864197530864197
"NB","2022-03-01 18:28:44",2021-03-19,2,0,716,0,0,2,840,0,0,0,1486,30,243732,1,0,1407,55668,12197,0,93455,NA,0,49,0.00279329608938547
"NB","2022-03-01 18:28:44",2021-03-20,3,0,946,1,0,2,2054,3,0,0,1489,30,244678,2,0,1409,57722,12200,0,93455,NA,1,50,0.00317124735729387
"NB","2022-03-01 18:28:44",2021-03-21,1,0,645,0,0,1,3384,19,0,0,1490,30,245323,2,0,1410,61106,12219,0,93455,NA,0,50,0.00155038759689922
"NB","2022-03-01 18:28:44",2021-03-22,8,0,407,0,0,2,2089,2,0,0,1498,30,245730,2,0,1412,63195,12221,0,93455,NA,6,56,0.0196560196560197
"NB","2022-03-01 18:28:44",2021-03-23,7,0,745,-1,0,6,1157,1,0,0,1505,30,246475,1,0,1418,64352,12222,0,93455,NA,1,57,0.00939597315436242
"NB","2022-03-01 18:28:44",2021-03-24,12,0,956,2,0,5,2034,-17,0,0,1517,30,247431,3,0,1423,66386,12205,0,93455,NA,7,64,0.0125523012552301
"NB","2022-03-01 18:28:44",2021-03-25,29,0,1120,0,0,3,3574,2,0,29660,1546,30,248551,3,0,1426,69960,12207,0,123115,NA,26,90,0.0258928571428571
"NB","2022-03-01 18:28:44",2021-03-26,13,0,1067,1,0,3,6002,4,0,0,1559,30,249618,4,0,1429,75962,12211,0,123115,NA,10,100,0.0121836925960637
"NB","2022-03-01 18:28:44",2021-03-27,12,0,1348,1,1,1,5102,5,0,0,1571,30,250966,5,1,1430,81064,12216,0,123115,NA,11,111,0.00890207715133531
"NB","2022-03-01 18:28:44",2021-03-28,6,0,1266,0,0,2,6202,4,0,0,1577,30,252232,5,1,1432,87266,12220,0,123115,NA,4,115,0.004739336492891
"NB","2022-03-01 18:28:44",2021-03-29,11,0,1090,-1,1,5,2916,3,0,0,1588,30,253322,4,2,1437,90182,12223,0,123115,NA,6,121,0.0100917431192661
"NB","2022-03-01 18:28:44",2021-03-30,13,0,1406,1,0,7,1195,3,0,0,1601,30,254728,5,2,1444,91377,12226,0,123115,NA,6,127,0.00924608819345661
"NB","2022-03-01 18:28:44",2021-03-31,12,0,1589,0,0,3,3878,-1,0,0,1613,30,256317,5,2,1447,95255,12225,0,123115,NA,9,136,0.00755191944619257
"NB","2022-03-01 18:28:44",2021-04-01,10,0,1750,-1,1,4,5543,5,0,24570,1623,30,258067,4,3,1451,100798,12230,0,147685,NA,6,142,0.00571428571428571
"NB","2022-03-01 18:28:44",2021-04-02,9,0,1346,6,2,3,10142,14,0,0,1632,30,259413,10,5,1454,110940,12244,0,147685,NA,6,148,0.00668647845468053
"NB","2022-03-01 18:28:44",2021-04-03,9,0,980,4,1,3,5945,6,0,0,1641,30,260393,14,6,1457,116885,12250,0,147685,NA,6,154,0.00918367346938776
"NB","2022-03-01 18:28:44",2021-04-04,11,0,517,1,1,2,3788,4,0,0,1652,30,260910,15,7,1459,120673,12254,0,147685,NA,9,163,0.0212765957446809
"NB","2022-03-01 18:28:44",2021-04-05,10,0,387,-1,1,4,1556,2,0,42800,1662,30,261297,14,8,1463,122229,12256,0,190485,NA,6,169,0.0258397932816537
"NB","2022-03-01 18:28:44",2021-04-06,3,0,791,4,-6,9,1893,1,0,0,1665,30,262088,18,2,1472,124122,12257,0,190485,NA,-6,163,0.00379266750948167
"NB","2022-03-01 18:28:44",2021-04-07,14,1,914,0,10,12,5195,952,0,0,1679,31,263002,18,12,1484,129317,13209,0,190485,NA,1,164,0.0153172866520788
"NB","2022-03-01 18:28:44",2021-04-08,7,0,1082,2,1,24,6485,1125,0,21060,1686,31,264084,20,13,1508,135802,14334,0,211545,NA,-17,147,0.00646950092421442
"NB","2022-03-01 18:28:44",2021-04-09,8,1,1151,-1,0,13,7056,885,0,0,1694,32,265235,19,13,1521,142858,15219,0,211545,NA,-6,141,0.00695047784535187
"NB","2022-03-01 18:28:44",2021-04-10,19,1,1386,1,0,10,7248,340,0,0,1713,33,266621,20,13,1531,150106,15559,0,211545,NA,8,149,0.0137085137085137
"NB","2022-03-01 18:28:44",2021-04-11,9,0,738,0,0,9,1480,212,0,0,1722,33,267359,20,13,1540,151586,15771,0,211545,NA,0,149,0.0121951219512195
"NB","2022-03-01 18:28:44",2021-04-12,10,0,737,-2,0,13,679,0,0,0,1732,33,268096,18,13,1553,152265,15771,0,211545,NA,-3,146,0.0135685210312076
"NB","2022-03-01 18:28:44",2021-04-13,4,0,1160,0,0,17,9398,136,0,0,1736,33,269256,18,13,1570,161663,15907,0,211545,NA,-13,133,0.00344827586206897
"NB","2022-03-01 18:28:44",2021-04-14,16,0,1259,1,0,7,5484,345,0,0,1752,33,270515,19,13,1577,167147,16252,0,211545,NA,9,142,0.0127084988085782
"NB","2022-03-01 18:28:44",2021-04-15,8,0,1296,-1,-1,9,7087,606,0,43660,1760,33,271811,18,12,1586,174234,16858,0,255205,NA,-1,141,0.00617283950617284
"NB","2022-03-01 18:28:44",2021-04-16,7,0,1382,2,0,6,8290,302,0,0,1767,33,273193,20,12,1592,182524,17160,0,255205,NA,1,142,0.00506512301013025
"NB","2022-03-01 18:28:44",2021-04-17,11,0,1355,0,0,2,7936,741,0,0,1778,33,274548,20,12,1594,190460,17901,0,255205,NA,9,151,0.00811808118081181
"NB","2022-03-01 18:28:44",2021-04-18,10,0,927,0,0,7,6632,613,0,0,1788,33,275475,20,12,1601,197092,18514,0,255205,NA,3,154,0.0107874865156419
"NB","2022-03-01 18:28:44",2021-04-19,9,0,1026,1,-4,4,3495,298,0,0,1797,33,276501,21,8,1605,200587,18812,0,255205,NA,5,159,0.0087719298245614
"NB","2022-03-01 18:28:44",2021-04-20,0,0,1205,0,0,19,3989,216,0,0,1797,33,277706,21,8,1624,204576,19028,0,255205,NA,-19,140,0
"NB","2022-03-01 18:28:44",2021-04-21,7,1,1005,-6,-3,7,6554,1358,0,0,1804,34,278711,15,5,1631,211130,20386,0,255205,NA,-1,139,0.00696517412935323
"NB","2022-03-01 18:28:44",2021-04-22,19,0,1299,0,0,11,7809,1622,0,22230,1823,34,280010,15,5,1642,218939,22008,0,277435,NA,8,147,0.014626635873749
"NB","2022-03-01 18:28:44",2021-04-23,16,0,1333,-2,0,14,9065,1174,0,0,1839,34,281343,13,5,1656,228004,23182,0,277435,NA,2,149,0.0120030007501875
"NB","2022-03-01 18:28:44",2021-04-24,8,1,1189,-5,-2,19,8949,366,0,0,1847,35,282532,8,3,1675,236953,23548,0,277435,NA,-12,137,0.00672834314550042
"NB","2022-03-01 18:28:44",2021-04-25,4,0,802,0,0,10,5459,359,0,0,1851,35,283334,8,3,1685,242412,23907,0,277435,NA,-6,131,0.00498753117206983
"NB","2022-03-01 18:28:44",2021-04-26,7,0,919,-1,0,15,2061,189,0,0,1858,35,284253,7,3,1700,244473,24096,0,277435,NA,-8,123,0.00761697497279652
"NB","2022-03-01 18:28:44",2021-04-27,24,1,1220,-1,-1,8,4091,487,0,0,1882,36,285473,6,2,1708,248564,24583,0,277435,NA,15,138,0.019672131147541
"NB","2022-03-01 18:28:44",2021-04-28,8,0,1225,-2,0,23,4315,639,0,0,1890,36,286698,4,2,1731,252879,25222,0,277435,NA,-15,123,0.00653061224489796
"NB","2022-03-01 18:28:44",2021-04-29,10,0,1443,0,0,14,4178,666,0,21060,1900,36,288141,4,2,1745,257057,25888,0,298495,NA,-4,119,0.00693000693000693
"NB","2022-03-01 18:28:44",2021-04-30,15,0,1824,0,0,6,5082,373,0,0,1915,36,289965,4,2,1751,262139,26261,0,298495,NA,9,128,0.00822368421052632
"NB","2022-03-01 18:28:44",2021-05-01,18,0,1395,1,0,4,5523,477,0,0,1933,36,291360,5,2,1755,267662,26738,0,298495,NA,14,142,0.0129032258064516
"NB","2022-03-01 18:28:44",2021-05-02,6,1,3123,-1,0,10,2828,174,0,0,1939,37,294483,4,2,1765,270490,26912,0,298495,NA,-5,137,0.00192122958693564
"NB","2022-03-01 18:28:44",2021-05-03,15,1,1339,2,0,8,1401,103,0,0,1954,38,295822,6,2,1773,271891,27015,0,298495,NA,6,143,0.0112023898431665
"NB","2022-03-01 18:28:44",2021-05-04,4,0,1616,0,0,5,3465,665,0,12500,1958,38,297438,6,2,1778,275356,27680,0,310995,NA,-1,142,0.00247524752475248
"NB","2022-03-01 18:28:44",2021-05-05,11,1,1580,0,0,6,3903,508,0,0,1969,39,299018,6,2,1784,279259,28188,0,310995,NA,4,146,0.0069620253164557
"NB","2022-03-01 18:28:44",2021-05-06,11,1,1598,0,0,13,5741,659,0,62820,1980,40,300616,6,2,1797,285000,28847,0,373815,NA,-3,143,0.00688360450563204
"NB","2022-03-01 18:28:44",2021-05-07,8,0,1520,2,0,10,8550,629,0,0,1988,40,302136,8,2,1807,293550,29476,0,373815,NA,-2,141,0.00526315789473684
"NB","2022-03-01 18:28:44",2021-05-08,8,1,1459,2,0,6,8712,212,0,0,1996,41,303595,10,2,1813,302262,29688,0,373815,NA,1,142,0.00548320767649075
"NB","2022-03-01 18:28:44",2021-05-09,6,0,892,0,0,6,5953,0,0,0,2002,41,304487,10,2,1819,308215,29688,0,373815,NA,0,142,0.00672645739910314
"NB","2022-03-01 18:28:44",2021-05-10,11,0,946,1,1,3,482,198,0,0,2013,41,305433,11,3,1822,308697,29886,0,373815,NA,8,150,0.0116279069767442
"NB","2022-03-01 18:28:44",2021-05-11,2,0,1257,0,1,15,3363,208,0,42120,2015,41,306690,11,4,1837,312060,30094,0,415935,NA,-13,137,0.00159108989657916
"NB","2022-03-01 18:28:44",2021-05-12,9,0,1483,0,0,22,6438,795,0,0,2024,41,308173,11,4,1859,318498,30889,0,415935,NA,-13,124,0.00606877950101146
"NB","2022-03-01 18:28:44",2021-05-13,16,0,1371,-1,-1,12,9135,412,0,0,2040,41,309544,10,3,1871,327633,31301,0,415935,NA,4,128,0.0116703136396791
"NB","2022-03-01 18:28:44",2021-05-14,5,0,1362,0,0,16,10494,829,0,0,2045,41,310906,10,3,1887,338127,32130,0,415935,NA,-11,117,0.00367107195301028
"NB","2022-03-01 18:28:44",2021-05-15,7,0,1704,1,0,10,11535,594,0,0,2052,41,312610,11,3,1897,349662,32724,0,415935,NA,-3,114,0.00410798122065728
"NB","2022-03-01 18:28:44",2021-05-16,11,0,1378,0,0,8,5792,114,0,0,2063,41,313988,11,3,1905,355454,32838,0,415935,NA,3,117,0.00798258345428157
"NB","2022-03-01 18:28:44",2021-05-17,10,0,1126,-1,0,8,1459,19,0,0,2073,41,315114,10,3,1913,356913,32857,0,415935,NA,2,119,0.0088809946714032
"NB","2022-03-01 18:28:44",2021-05-18,10,1,1385,-1,0,6,6429,385,0,0,2083,42,316499,9,3,1919,363342,33242,0,415935,NA,3,122,0.0072202166064982
"NB","2022-03-01 18:28:44",2021-05-19,8,1,1791,2,1,12,9967,682,0,0,2091,43,318290,11,4,1931,373309,33924,0,415935,NA,-5,117,0.00446677833612507
"NB","2022-03-01 18:28:44",2021-05-20,7,0,1581,-4,-1,6,12649,829,0,54450,2098,43,319871,7,3,1937,385958,34753,0,470385,NA,1,118,0.00442757748260595
"NB","2022-03-01 18:28:44",2021-05-21,15,0,1611,0,0,5,13751,570,0,0,2113,43,321482,7,3,1942,399709,35323,0,470385,NA,10,128,0.00931098696461825
"NB","2022-03-01 18:28:44",2021-05-22,2,0,1249,0,0,7,11762,379,0,0,2115,43,322731,7,3,1949,411471,35702,0,470385,NA,-5,123,0.00160128102481986
"NB","2022-03-01 18:28:44",2021-05-23,14,0,1097,1,1,8,8296,255,0,0,2129,43,323828,8,4,1957,419767,35957,0,470385,NA,6,129,0.0127620783956244
"NB","2022-03-01 18:28:44",2021-05-24,15,0,929,-1,0,9,2243,56,0,0,2144,43,324757,7,4,1966,422010,36013,0,470385,NA,6,135,0.0161463939720129
"NB","2022-03-01 18:28:44",2021-05-25,9,0,1101,-2,-3,9,1909,33,0,21300,2153,43,325858,5,1,1975,423919,36046,0,491685,NA,0,135,0.00817438692098093
"NB","2022-03-01 18:28:44",2021-05-26,10,0,1772,1,1,10,6265,251,0,0,2163,43,327630,6,2,1985,430184,36297,0,491685,NA,0,135,0.00564334085778781
"NB","2022-03-01 18:28:44",2021-05-27,9,0,1768,2,1,6,10154,808,0,42120,2172,43,329398,8,3,1991,440338,37105,0,533805,NA,3,138,0.00509049773755656
"NB","2022-03-01 18:28:44",2021-05-28,9,0,1682,-1,0,7,11025,894,0,0,2181,43,331080,7,3,1998,451363,37999,0,533805,NA,2,140,0.00535077288941736
"NB","2022-03-01 18:28:44",2021-05-29,10,0,1655,0,0,6,9679,816,0,0,2191,43,332735,7,3,2004,461042,38815,0,533805,NA,4,144,0.00604229607250755
"NB","2022-03-01 18:28:44",2021-05-30,9,0,977,0,0,9,9080,818,0,0,2200,43,333712,7,3,2013,470122,39633,0,533805,NA,0,144,0.00921187308085977
"NB","2022-03-01 18:28:44",2021-05-31,12,0,655,0,0,9,4005,539,0,0,2212,43,334367,7,3,2022,474127,40172,0,533805,NA,3,147,0.0183206106870229
"NB","2022-03-01 18:28:44",2021-06-01,3,0,1547,-1,-1,7,6656,740,0,300,2215,43,335914,6,2,2029,480783,40912,0,534105,NA,-4,143,0.00193923723335488
"NB","2022-03-01 18:28:44",2021-06-02,12,0,2500,1,0,14,8797,1138,0,0,2227,43,338414,7,2,2043,489580,42050,0,534105,NA,-2,141,0.0048
"NB","2022-03-01 18:28:44",2021-06-03,16,1,1092,-2,0,9,9910,1112,0,57440,2243,44,339506,5,2,2052,499490,43162,0,591545,NA,6,147,0.0146520146520147
"NB","2022-03-01 18:28:44",2021-06-04,10,0,1369,0,0,9,12350,1275,0,0,2253,44,340875,5,2,2061,511840,44437,0,591545,NA,1,148,0.00730460189919649
"NB","2022-03-01 18:28:44",2021-06-05,9,0,1337,0,0,7,9059,1209,0,0,2262,44,342212,5,2,2068,520899,45646,0,591545,NA,2,150,0.00673148840688108
"NB","2022-03-01 18:28:44",2021-06-06,3,0,853,0,0,19,3440,547,0,0,2265,44,343065,5,2,2087,524339,46193,0,591545,NA,-16,134,0.00351699882766706
"NB","2022-03-01 18:28:44",2021-06-07,1,0,864,-1,0,23,10461,1199,0,0,2266,44,343929,4,2,2110,534800,47392,0,591545,NA,-22,112,0.00115740740740741
